0
0.074508
0.000037
0.000102
0.074209
0.005907
0.000034
0.000059
0.000017
0.000048
0.000013
3.943822
0.007717
0.000042
0.00013
0.00764
0.000678
0.000031
0.508648
0.008441
0.000037
0.002114
0.008198
0.039325
0.584297
0.007329
0.000042
0.000151
0.007282
0.021592
0.000031
1.67134
0.02886
0.000026
2.729106
0.000038
0.025872
0.000044
0.000118
0.000278
0.000027
0.000137
0.000787
0.024632
0.000858
0.000029
0.000012
0.000133
0.000722
0.000032
0.00012
0.000016
0.000057
0.000018
0.000009
0.001523
0.009438
0.016392
0.010072
0.33055
0.074347
0.646626
0.000045
3.76695
0.007705
0.104758
0.00034
0.418535
0.026476
0.000038
1.806195
0.007365
2.769454
0.459144
0.074824
0.189229
0.000122
0.007691
6.512184
0.00739
3.288548
0.074455
6.645591
0.007277
3.352724
0.074144
6.581874
0.007325
3.416681
0.074478
6.517462
0.007318
3.480696
0.074088
6.453958
0.007196
3.544793
0.074184
6.38977
0.007305
3.608746
0.074182
6.325824
0.007396
3.672582
0.074496
6.261531
0.007353
3.736619
0.074261
